user_id,block,cond,team,requested_avatar,age,gender,education,college_major,occupation,team_lead,country_reside,country_reside_years,country_longest,fluent_english,languages_primary,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,enjoy_logic_probs,enjoy_num_probs,expertise_math,expertise_quant_model,expertise_stats,expertise_prob,expertise_bayes_net,expertise_programming,expertise_exp_design,expertise_risk_analysis,expertise_forecasting,expertise_dec_theory,expertise_game_theory,expertise_sats,expertise_arg_map,expertise_inf_logic,expertise_sys_think,expertise_image_analysis,expertise_link_analysis,expertise_graphic_design,expertise_tech_writing,matrix_1,matrix_2,matrix_3,matrix_4,matrix_5,matrix_6,matrix_7,matrix_8,matrix_9,matrix_10,matrix_11,matrix_12,matrix_13,matrix_14,matrix_15,matrix_16,matrix_17,matrix_18,matrix_19,matrix_20,score_matrix,prob_reas_1,prob_reas_2,prob_reas_3,prob_reas_4,prob_reas_5,prob_reas_6,prob_reas_7,prob_reas_8,prob_reas_9,prob_reas_10,prob_reas_11,prob_reas_12,prob_reas_13,prob_reas_14,prob_reas_15,prob_reas_16,score_prob_reas,numberseries_1,numberseries_2,numberseries_3,numberseries_4,numberseries_5,numberseries_6,numberseries_7,numberseries_8,numberseries_9,numberseries_10,numberseries_11,numberseries_12,numberseries_13,score_numberseries,letterseries_1,letterseries_2,letterseries_3,letterseries_4,letterseries_5,letterseries_6,letterseries_7,letterseries_8,letterseries_9,letterseries_10,letterseries_11,letterseries_12,letterseries_13,score_letterseries,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,score_crt,numeracy_1,numeracy_2,numeracy_3,numeracy_4,score_numeracy,aomt_1,aomt_2,aomt_3,aomt_4,aomt_4_rev,aomt_5,aomt_5_rev,aomt_6,aomt_6_rev,aomt_7,aomt_7_rev,aomt_8,aomt_9,aomt_9_rev,aomt_10,aomt_11,score_aomt,nfcog_1,nfcog_2,nfcog_3,nfcog_3_rev,nfcog_4,nfcog_4_rev,nfcog_5,nfcog_5_rev,nfcog_6,nfcog_7,nfcog_7_rev,nfcog_8_rev,nfcog_8,nfcog_9,nfcog_9_rev,nfcog_10,nfcog_11,nfcog_12,nfcog_12_rev,nfcog_13,nfcog_14,nfcog_15,nfcog_16,nfcog_16_rev,nfcog_17,nfcog_17_rev,nfcog_18,score_nfcog,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_1_rev,bfi_3_rev,bfi_4_rev,bfi_5_rev,bfi_7_rev,score_bfi_openness,score_bfi_conscientiousness,score_bfi_extraversion,score_bfi_agreeableness,score_bfi_neuroticism,toa_1,toa_2,toa_2_rev,toa_3,toa_4,toa_4_rev,toa_5,toa_6,toa_6_rev,toa_7,toa_8,toa_8_rev,toa_9,toa_10,toa_10_rev,toa_11,toa_12,toa_12_rev,toa_13,toa_14,toa_14_rev,toa_15,toa_16,toa_16_rev,score_toa_novelty,score_toa_complexity,score_toa_insolubility,svo_1,svo_2,svo_3,svo_4,svo_5,svo_6,svo_7,svo_8,svo_9,svo_10,svo_11,svo_12,svo_13,svo_14,svo_15,svo_1_self,svo_2_self,svo_3_self,svo_4_self,svo_5_self,svo_6_self,svo_7_self,svo_8_self,svo_9_self,svo_10_self,svo_11_self,svo_12_self,svo_13_self,svo_14_self,svo_15_self,svo_1_other,svo_2_other,svo_3_other,svo_4_other,svo_5_other,svo_6_other,svo_7_other,svo_8_other,svo_9_other,svo_10_other,svo_11_other,svo_12_other,svo_13_other,svo_14_other,svo_15_other,svo_angle,svo_category,rme_1,rme_2,rme_3,rme_4,rme_5,rme_6,rme_7,rme_8,rme_9,rme_10,rme_11,rme_12,rme_13,rme_14,rme_15,rme_16,rme_17,rme_18,rme_19,rme_20,rme_21,rme_22,rme_23,rme_24,rme_25,rme_26,rme_27,rme_28,rme_29,rme_30,rme_31,rme_32,rme_33,rme_34,rme_35,rme_36,score_rme
1149,1,swarm,Bees,jasonbourne,25-34,m,1,computer science,this could be anything,1,Canada,15,Mexico,1,French,French,German,Spanish,French,French,German,1,1,5,2,4,5,3,1,6,1,2,5,2,4,1,5,2,3,5,6,2,5,2,1,4,6,4,5,8,2,7,2,7,1,4,4,4,1,8,8,3,14,1,3,2,3,2,2,2,3,2,1,1,2,2,3,1,1,6,C,B,D,B,O,B,B,C,D,O,B,B,D,2,A,B,B,D,B,C,O,D,D,Q,O,Q,C,2,5,5,47,no,5,3,6,85,14,19,16,1,5,2,2,4,4,2,6,4,4,3,5,7,3,5,5,2,4.272727273,4,5,3,5,5,3,7,1,4,1,7,7,1,5,3,4,5,3,5,2,6,6,4,4,5,3,2,4.222222222,3,2,3,5,4,6,3,3,6,6,5,5,3,4,5,5,4,5.5,3.5,4.5,5,4,4,4,7,1,3,7,1,2,3,5,7,3,5,4,6,2,2,5,3,2,2,6,4.25,3.111111111,3.666666667,42,48,19,35,9,14,14,94,40,64,81,38,30,81,1,48,49,74,71,57,26,12,27,59,77,61,99,75,47,67,33,36,11,62,75,62,28,84,38,17,49,77,10,9,11,69,prosicial,2,3,1,2,2,2,3,3,1,3,4,3,4,1,2,4,2,1,2,2,3,4,2,4,2,2,1,4,1,2,2,3,3,3,4,2,20
1154,1,swarm,Bees,myname,35-44,m,3,computer science,this could be anything,1,Italy,13,Mexico,0,French,French,French,Spanish,French,English,German,0,0,4,6,5,3,3,6,2,2,5,4,1,3,6,4,4,6,3,1,1,5,8,4,4,5,5,1,7,7,5,6,4,5,2,6,7,2,7,6,6,4,1,2,2,3,1,3,1,3,2,1,3,2,2,2,1,3,6,B,C,B,C,B,B,C,D,D,B,A,B,D,0,C,O,D,A,O,C,C,D,C,C,Q,Q,C,7,5,5,24,no,5,2,0,19,16,39,37,1,4,2,4,6,2,2,6,4,4,3,5,6,1,7,2,6,4.363636364,7,4,4,4,5,3,5,3,6,4,4,2,6,2,6,4,2,3,5,2,1,7,4,4,5,3,1,3.777777778,4,3,4,5,4,7,2,6,3,3,4,4,3,4,6,3.5,5,5.5,4.5,3,3,6,2,5,5,3,1,4,4,3,3,5,6,6,2,7,4,4,2,5,3,6,6,2,4.25,3.222222222,4,14,34,21,17,80,24,58,59,96,83,65,17,56,73,36,21,48,46,16,88,79,81,6,42,32,63,62,36,30,78,67,58,31,39,83,56,67,56,12,80,72,23,62,54,87,67,prosicial,2,3,2,4,1,3,2,1,3,2,4,4,2,3,4,2,2,1,3,3,3,1,4,2,1,3,2,2,3,1,2,2,4,2,3,2,36
1186,1,swarm,Bees,thepinkpanther,55-64,f,4,psychology,Teacher,1,Italy,8,Canada,1,Spanish,French,French,Spanish,Spanish,French,Spanish,1,1,1,2,1,2,5,1,6,4,5,1,5,2,1,1,1,4,3,4,5,3,3,7,3,6,4,7,5,5,6,4,5,4,7,2,4,3,3,7,5,7,3,2,2,2,2,2,2,3,2,2,3,2,2,3,1,1,10,D,C,D,B,O,C,D,D,B,C,A,D,B,3,C,C,O,Q,O,C,B,B,C,B,Z,O,B,6,5,5,47,yes,5,2,3,59,46,52,52,1,6,5,7,2,6,4,4,5,3,6,2,5,3,5,3,6,4.727272727,6,4,1,7,3,5,5,3,6,4,4,5,3,5,3,5,1,4,4,4,3,2,5,3,5,3,4,4,6,3,1,6,3,2,6,2,6,6,2,7,2,5,2,5.5,4.5,2,2.5,4,1,6,2,1,3,5,4,2,6,4,5,3,6,5,3,5,3,5,3,6,2,5,3,5,4,4.111111111,2.333333333,37,66,66,70,25,1,17,71,83,1,74,15,41,30,84,20,42,7,99,31,40,78,6,79,74,82,7,72,12,5,47,60,23,12,93,21,36,81,37,57,48,69,72,79,73,21,individualist,3,3,2,4,4,2,2,3,3,1,4,1,3,2,2,3,3,2,4,1,3,1,1,2,2,2,3,2,4,2,3,4,4,3,3,3,23
1192,1,swarm,Bees,nyjets,45-54,f,3,English literature,this could be anything,1,Mexico,4,Canada,0,Spanish,Spanish,Spanish,English,French,Spanish,Spanish,0,1,4,6,3,5,4,2,5,4,6,2,3,6,5,3,2,1,1,4,6,4,2,7,6,5,3,8,3,6,6,5,3,3,4,4,3,3,5,4,2,11,1,2,1,2,2,1,2,2,2,1,2,1,3,3,3,3,12,A,O,D,C,D,D,B,A,C,A,O,B,D,7,A,Q,Z,D,D,D,B,C,O,B,Z,Q,D,7,5,100,47,no,5,2,5,5,32,39,47,0,5,2,6,4,4,1,7,7,1,3,5,3,7,1,4,2,3.636363636,5,1,4,4,1,7,1,7,4,6,2,3,5,2,6,2,3,6,2,2,4,5,5,3,3,5,3,3.777777778,7,6,6,2,3,3,2,5,4,5,1,2,6,5,6,5,3.5,2,6,5,2,7,1,3,2,6,3,3,5,4,3,5,5,6,2,2,5,3,4,1,7,7,5,3,3,4.666666667,2.666666667,68,5,83,27,15,68,46,98,89,68,89,52,98,53,51,30,93,92,86,96,33,30,46,87,96,74,98,58,68,43,35,59,81,77,45,3,80,33,74,79,16,77,43,9,37,58,individualist,2,2,1,3,3,2,1,1,4,1,1,3,2,3,3,2,2,2,3,2,3,2,3,2,4,2,4,2,2,3,2,2,4,3,4,3,4
1194,1,swarm,Bees,nyjets,55-64,m,4,Math,Teacher,1,USA,12,Italy,1,English,English,German,French,Spanish,German,French,0,0,3,6,2,5,6,5,4,2,3,3,3,5,6,5,5,3,3,4,1,6,2,7,7,2,1,6,5,3,2,7,7,4,4,7,5,8,4,5,5,16,1,2,1,2,3,2,3,2,2,3,1,2,2,2,3,1,2,O,D,B,B,O,D,D,A,D,C,A,B,B,6,Q,C,D,C,D,Q,B,Q,O,C,Z,D,O,2,5,5,47,no,3,2,2,66,46,18,68,0,4,1,3,6,2,2,6,3,5,4,4,2,5,3,2,2,3.090909091,4,1,6,2,6,2,4,4,3,7,1,4,4,6,2,2,2,5,3,1,6,5,5,3,3,5,5,3.055555556,5,2,1,2,2,4,6,2,6,1,3,7,6,6,2,3.5,4.5,3.5,2,6,1,6,2,2,5,3,5,3,5,1,2,6,2,7,1,3,3,5,6,3,5,4,1,7,3.25,4.111111111,2.666666667,1,25,85,41,50,95,71,41,36,83,83,81,51,62,42,73,79,33,65,72,28,6,77,2,18,77,47,97,24,29,66,97,42,73,18,77,36,84,94,68,88,72,50,53,50,91,prosicial,2,2,1,4,2,2,3,1,3,4,4,3,2,3,3,3,1,3,2,2,3,3,2,3,2,4,1,3,2,2,3,3,2,2,4,2,13
1207,1,swarm,Bees,jasonbourne,35-44,m,3,computer science,a programmer,0,Italy,13,Mexico,0,English,Spanish,English,English,German,German,German,0,1,2,2,3,3,4,2,4,4,4,4,1,3,2,5,2,5,3,4,4,3,6,7,2,6,3,4,7,6,5,6,2,5,6,5,3,2,8,1,3,9,2,2,3,1,2,3,2,2,2,1,2,2,2,3,2,2,1,B,D,C,D,D,O,C,A,A,A,B,C,B,11,D,D,Q,Q,B,Z,Z,D,B,C,O,D,B,9,5,5,47,yes,5,3,3,61,5,49,31,4,5,7,3,4,4,2,6,2,6,2,6,7,4,4,4,2,4.909090909,6,7,3,5,4,4,6,2,4,4,4,5,3,2,6,4,2,6,2,4,3,2,2,6,7,1,5,4,6,5,5,5,6,3,5,5,5,7,2,3,3,2,3,4.5,4,2.5,4,4,1,2,6,4,2,6,7,3,5,6,2,6,3,3,5,5,7,1,3,1,7,1,1,7,4.25,5.555555556,2,66,54,85,16,20,23,29,24,63,22,70,17,71,76,61,35,72,65,73,94,39,3,72,15,81,15,37,24,66,46,57,65,5,43,43,65,67,52,23,55,70,5,34,31,32,51,prosicial,2,1,3,4,1,3,1,2,2,2,3,2,2,1,3,2,3,4,3,2,2,2,3,2,4,1,3,2,2,1,2,2,2,1,1,3,26
1208,1,swarm,Bees,jasonbourne,45-54,m,6,psychology,Teacher,0,USA,20,Canada,0,German,Spanish,French,German,French,English,German,0,0,1,3,2,3,4,3,5,1,5,6,2,5,5,3,3,4,4,6,2,2,1,4,7,3,3,8,2,6,5,8,4,8,7,2,5,6,2,5,6,13,2,1,2,3,2,2,2,2,3,1,2,2,2,1,1,2,15,D,B,B,B,C,B,B,C,D,C,B,A,C,13,B,A,D,C,C,C,Q,Q,O,B,O,Z,C,10,5,5,47,yes,5,1,2,49,43,16,84,2,4,6,1,7,1,1,7,1,7,6,2,3,2,6,2,2,3.727272727,2,2,6,2,6,2,2,6,4,3,5,4,4,4,4,2,6,3,5,6,5,6,3,5,4,4,7,4.277777778,7,5,2,5,4,7,7,4,5,2,1,6,3,4,1,3,5,4,3,4,5,6,2,2,2,6,3,2,6,5,5,3,5,4,4,4,3,5,4,4,4,6,4,4,3.75,4.555555556,4,57,21,75,69,12,35,13,53,2,96,5,11,50,83,74,35,64,85,23,60,81,82,70,12,80,34,28,70,22,22,74,9,88,18,27,91,58,7,45,49,24,64,76,99,92,65,altruist,1,4,3,2,3,1,2,2,2,4,4,1,3,1,2,2,3,3,4,2,3,3,3,1,4,3,3,1,1,1,4,2,1,3,2,2,1
1221,1,swarm,Bees,thepinkpanther,35-44,f,2,English literature,scientist,1,USA,22,Italy,0,Spanish,Spanish,French,French,French,Spanish,English,0,0,2,5,2,5,5,3,5,5,3,2,6,1,2,3,1,6,2,2,3,4,2,2,3,4,7,3,6,6,3,1,3,2,2,3,5,1,7,6,2,8,3,3,2,1,2,1,3,2,3,2,1,2,1,2,2,1,3,B,C,D,B,O,D,C,C,B,D,D,C,B,9,B,O,Q,D,B,C,D,D,O,B,Q,B,A,4,5,5,47,no,5,3,5,61,43,7,58,0,1,2,6,5,3,1,7,4,4,5,3,5,5,3,1,3,3.454545455,2,4,6,2,7,1,3,5,5,6,2,6,2,5,3,1,6,4,4,1,3,6,5,3,2,6,1,3.388888889,6,4,3,2,3,3,5,4,3,6,2,5,6,5,3,5.5,4.5,2.5,3.5,4.5,3,7,1,2,6,2,6,1,7,4,2,6,3,2,6,6,7,1,5,5,3,6,2,6,3.75,5.111111111,2,77,13,4,88,15,17,60,86,34,81,61,62,31,11,61,83,76,54,9,49,100,94,15,11,40,57,85,31,73,3,2,36,54,20,100,73,39,10,56,77,92,53,97,27,3,35,individualist,2,3,3,2,4,4,3,3,3,3,4,2,2,4,1,2,4,1,2,3,4,4,4,2,2,2,4,3,4,2,2,2,2,4,3,3,8
1242,1,swarm,Bees,jasonbourne,25-34,f,7,computer science,Teacher,0,USA,3,USA,0,English,German,English,English,Spanish,French,Spanish,1,1,3,6,3,5,3,2,5,1,4,1,4,4,4,4,3,5,4,5,6,1,3,4,2,5,7,7,2,6,7,7,8,4,2,3,1,4,4,8,5,8,2,3,2,3,1,2,2,2,2,1,1,2,2,2,2,1,11,A,B,C,D,C,C,C,D,B,O,C,D,D,3,C,B,B,B,B,C,C,B,Q,B,B,Q,O,5,10,5,47,yes,5,1,1,29,21,44,12,2,2,2,2,3,5,7,1,6,2,3,5,6,1,7,7,6,4.090909091,6,3,5,3,5,3,6,2,2,4,4,3,5,4,4,3,4,2,6,4,3,3,4,4,5,3,7,3.722222222,7,3,5,4,2,5,2,3,3,7,1,3,4,6,6,6.5,3,3,4.5,3.5,4,2,6,7,4,4,1,4,4,3,3,5,6,6,2,6,2,6,6,2,6,3,2,6,6,3.777777778,5.666666667,2,52,81,45,90,30,68,32,95,46,90,88,37,6,67,72,18,32,85,58,87,90,3,47,10,55,59,61,19,86,48,33,74,87,83,29,74,41,7,93,81,19,37,18,3,42,individualist,3,3,2,2,2,3,3,2,1,4,2,1,3,3,2,1,2,3,3,3,3,4,2,1,3,3,3,3,3,3,3,3,2,3,2,3,25
1243,1,swarm,Bees,expertreasoner,45-54,m,4,computer science,retired,0,USA,13,Mexico,1,Spanish,English,French,German,German,French,German,0,0,2,5,5,2,5,3,3,2,1,5,3,3,5,5,6,1,2,5,4,6,2,5,5,7,3,3,7,2,6,5,8,3,4,6,5,8,6,2,5,18,2,2,1,3,2,2,2,3,2,3,2,2,1,1,3,2,5,D,D,B,B,D,A,O,D,B,O,C,B,D,12,B,Q,O,B,D,O,A,D,Q,D,D,D,C,4,5,5,47,yes,5,2,3,36,35,34,79,3,4,5,1,6,2,6,2,3,5,7,1,2,3,5,3,4,3.090909091,1,7,7,1,6,2,5,3,5,4,4,6,2,3,5,5,4,6,2,5,1,7,1,7,4,4,5,4.111111111,6,1,4,2,6,3,3,4,2,2,2,4,6,2,5,2,4,2.5,3,4,5,4,4,4,6,2,6,4,4,4,2,6,7,4,4,7,6,2,5,5,3,5,4,4,5.75,4.222222222,3.666666667,23,89,87,35,8,56,39,54,14,54,46,51,61,34,47,2,4,81,20,78,20,71,33,4,5,65,43,66,71,20,68,26,3,73,52,2,51,71,62,68,21,27,46,18,81,33,individualist,3,3,4,4,2,3,1,3,2,4,3,3,1,2,1,4,4,1,3,2,1,2,2,2,2,3,3,4,4,1,4,4,1,1,3,4,30
1254,1,swarm,Cobras,nyjets,35-44,m,4,Math,Teacher,1,Italy,11,Canada,0,English,Spanish,German,Spanish,English,French,French,1,0,4,6,5,3,6,5,4,4,4,2,4,6,4,6,2,5,1,3,3,3,4,2,6,2,4,7,6,3,3,1,6,5,2,3,4,2,3,2,7,16,2,2,3,2,2,3,3,2,2,3,2,3,2,2,2,1,8,C,D,B,D,B,O,O,C,B,B,O,D,A,1,Q,O,B,O,O,Q,A,C,Q,C,D,B,B,5,5,5,47,no,5,2,5,76,30,18,72,1,5,4,3,7,1,5,3,3,5,3,5,4,1,7,5,3,4.090909091,1,7,6,2,4,4,4,4,2,5,3,1,7,4,4,6,3,2,6,7,2,2,3,5,5,3,3,3.611111111,4,2,2,5,5,6,6,1,6,4,4,6,3,3,2,3.5,3.5,5,2,4.5,6,6,2,3,1,7,7,6,2,5,2,6,1,4,4,1,7,1,2,7,1,5,7,1,1.5,4.222222222,3.333333333,13,56,96,30,60,16,11,1,39,63,44,66,44,93,64,14,97,35,3,29,21,44,65,76,86,9,19,77,13,0,17,22,22,86,80,78,60,29,39,44,30,41,50,53,70,66,altruist,2,3,3,2,1,3,2,1,2,3,1,2,2,3,3,4,3,4,1,3,2,4,4,1,2,2,2,2,2,2,1,4,2,4,3,2,22
1266,1,swarm,Cobras,expertreasoner,65+,m,3,psychology,Teacher,1,Mexico,18,Mexico,1,German,Spanish,French,Spanish,Spanish,Spanish,French,0,0,6,1,5,5,5,1,3,2,6,4,2,4,3,4,2,3,1,2,2,5,5,6,6,7,7,2,2,4,6,7,6,8,1,3,4,6,5,2,6,18,1,2,2,2,1,2,1,2,1,1,1,1,2,1,3,2,2,B,C,B,A,C,O,C,D,D,D,B,B,A,9,D,D,O,B,C,B,C,A,Q,O,D,C,Z,12,5,5,47,yes,5,2,3,61,41,25,54,0,6,3,6,6,2,3,5,2,6,5,3,5,5,3,5,1,4.090909091,6,3,5,3,6,2,7,1,1,4,4,7,1,5,3,4,4,4,4,3,2,5,6,2,3,5,6,3.611111111,7,6,4,4,4,6,7,4,7,3,1,4,4,4,1,3.5,4,3.5,3.5,5.5,3,2,6,2,6,2,2,6,2,3,1,7,6,6,2,3,4,4,5,3,5,4,4,4,5,3.444444444,3,76,38,78,7,44,93,14,74,85,76,72,71,35,96,61,2,59,72,65,54,88,47,32,54,70,38,22,10,29,12,34,19,22,73,39,86,56,88,53,68,2,54,10,65,13,9,individualist,1,4,2,3,2,4,3,4,3,1,2,3,2,2,1,2,2,3,3,1,3,1,3,3,2,2,2,4,2,3,3,2,2,3,1,1,4
1274,1,swarm,Cobras,expertreasoner,65+,f,1,Math,a programmer,0,Canada,18,USA,0,English,Spanish,Spanish,German,Spanish,Spanish,French,0,0,2,5,1,5,2,3,4,5,5,5,3,5,1,2,3,5,5,4,2,2,7,2,3,6,4,2,6,5,6,8,8,4,5,3,5,4,5,3,4,14,2,1,2,3,1,2,2,2,2,1,1,2,2,3,2,2,9,O,D,D,D,D,A,B,B,C,C,D,A,C,0,B,C,D,Z,O,Z,B,Z,D,Q,Q,A,B,5,5,5,47,no,5,2,3,11,4,29,99,3,1,2,3,4,4,4,4,4,4,4,4,5,6,2,2,5,3.272727273,6,6,5,3,1,7,4,4,3,2,6,4,4,4,4,2,3,5,3,4,2,2,2,6,3,5,4,4.111111111,4,5,4,3,3,4,4,6,2,5,4,4,5,5,4,5,5,4,4.5,3.5,1,5,3,5,4,4,2,1,7,4,6,2,4,3,5,4,2,6,3,5,3,1,6,2,3.5,3.333333333,4,10,83,45,60,34,33,51,45,6,4,37,47,43,1,19,97,74,28,87,70,20,41,29,26,25,59,10,91,40,74,66,4,83,16,42,6,80,63,67,72,78,5,3,90,11,69,prosicial,3,2,1,2,3,3,2,3,4,3,2,3,2,1,2,3,2,2,3,4,1,1,1,3,3,2,2,2,3,2,2,1,1,3,3,2,6
1279,1,swarm,Cobras,expertreasoner,45-54,f,3,Math,Teacher,0,Canada,21,Canada,0,Spanish,French,Spanish,Spanish,German,French,French,1,1,4,2,5,2,5,5,6,3,2,6,4,6,2,2,3,5,6,3,5,6,8,3,4,1,4,1,4,3,8,8,6,6,3,2,8,7,5,4,2,7,1,3,2,2,1,3,2,2,3,2,3,2,2,2,3,3,3,C,C,D,D,D,C,C,D,D,B,A,O,B,10,A,B,Q,C,Z,Z,Z,C,O,O,D,O,B,12,5,5,47,yes,5,2,2,78,37,8,18,3,5,3,2,7,1,3,5,7,1,2,6,4,2,6,4,2,3.545454545,6,6,1,7,4,4,5,3,4,5,3,3,5,7,1,3,2,3,5,2,2,4,4,4,7,1,4,3.555555556,2,3,6,7,1,2,5,1,3,1,6,2,1,7,3,4,1.5,4,3,2,1,2,6,4,6,2,5,2,6,4,4,4,1,6,2,3,5,3,3,7,1,4,5,3,3.25,3.444444444,2.666666667,3,17,53,76,59,44,18,64,10,54,82,52,68,84,8,7,56,55,16,85,96,81,54,74,6,56,85,62,95,10,25,18,19,7,32,5,28,79,15,52,30,1,32,65,4,72,individualist,3,1,2,3,3,2,3,4,2,4,2,4,2,3,2,4,1,4,4,4,3,3,1,1,4,3,3,3,3,1,3,2,4,4,1,4,8
1280,1,swarm,Cobras,myname,35-44,f,6,Math,scientist,1,Italy,20,Canada,1,Spanish,Spanish,French,English,French,German,German,1,1,5,3,6,5,2,2,3,4,3,1,5,6,4,4,3,5,3,6,5,7,2,3,3,4,8,5,5,1,6,2,8,3,1,2,6,3,4,6,4,3,3,2,3,2,2,1,3,2,2,3,1,2,2,2,2,1,9,D,A,O,C,C,B,C,D,A,B,D,O,D,2,B,O,C,D,B,O,A,A,O,B,C,B,O,1,5,5,47,yes,5,2,1,38,34,6,3,1,5,5,2,2,6,4,4,1,7,7,1,7,1,7,2,2,4.363636364,6,7,2,6,4,4,1,7,7,7,1,4,4,6,2,3,4,6,2,5,1,6,3,5,6,2,1,4.055555556,4,3,6,2,1,2,2,3,6,3,4,2,6,7,6,5,2.5,3,4.5,6,6,6,2,4,6,2,7,3,5,3,5,3,4,2,6,3,5,3,6,5,3,3,4,4,3.75,4,4.333333333,63,33,49,85,10,76,36,66,70,33,60,99,25,53,27,49,62,85,55,43,65,79,57,72,46,60,24,52,45,60,65,26,17,6,96,98,95,59,89,93,6,29,100,5,67,20,individualist,4,3,3,3,2,1,3,4,3,3,1,4,4,2,3,2,2,1,2,1,2,3,2,2,4,2,3,3,4,3,3,2,3,2,2,3,10
1283,1,swarm,Cobras,jasonbourne,35-44,f,3,psychology,retired,0,Canada,7,USA,0,Spanish,Spanish,English,French,English,English,German,0,1,5,6,5,2,5,6,2,2,2,4,2,1,4,2,4,4,2,5,3,3,2,1,1,1,2,3,5,7,8,5,4,3,5,8,4,4,7,4,1,15,2,2,1,3,3,2,2,1,2,1,2,3,2,3,2,2,11,A,B,O,D,A,C,B,O,D,A,O,D,C,7,O,D,O,D,D,O,O,D,Z,A,A,D,B,0,5,5,47,no,5,2,3,58,24,13,46,2,2,1,3,4,4,2,6,1,7,4,4,6,4,4,3,5,4.090909091,4,6,6,2,1,7,4,4,3,6,2,3,5,3,5,5,2,5,3,6,3,5,3,5,2,6,2,4.055555556,1,4,7,6,7,6,3,6,2,3,7,1,2,1,5,2,3.5,6.5,4.5,2,1,6,2,5,7,1,1,7,1,7,6,2,5,3,5,2,2,6,1,2,6,5,2,6,2.5,3.777777778,4,27,75,91,97,70,62,32,88,18,69,61,35,59,100,17,22,64,49,23,80,96,35,38,11,49,76,80,15,96,26,91,81,21,69,93,27,38,96,84,87,23,8,53,77,32,33,prosicial,3,2,2,1,2,2,2,1,3,4,2,1,4,3,2,3,2,2,1,3,3,4,3,2,3,1,3,1,4,3,3,4,4,2,3,1,4
1289,1,swarm,Cobras,myname,45-54,f,3,Math,scientist,1,Italy,1,USA,1,Spanish,French,French,French,French,Spanish,French,1,0,5,1,5,6,1,2,4,3,5,5,3,2,1,5,3,6,2,3,3,8,4,5,4,5,6,4,3,1,6,2,6,3,2,2,6,6,1,4,6,7,2,2,2,1,2,3,2,3,1,2,3,1,3,1,2,3,7,C,D,B,C,O,B,D,D,A,O,O,C,O,4,Q,C,Q,A,B,O,O,Q,O,O,D,B,A,10,5,5,47,no,5,2,3,71,12,26,43,2,5,3,3,5,3,2,6,3,5,2,6,2,3,5,6,1,4.090909091,3,2,1,7,6,2,5,3,6,6,2,3,5,3,5,6,5,5,3,6,5,2,4,4,6,2,6,4,5,2,5,4,7,3,1,7,1,5,3,3,4,1,7,3,5,3,4.5,2.5,7,3,5,3,7,1,7,6,2,5,3,5,6,6,2,3,1,7,7,3,5,4,7,1,5.25,3.555555556,5.666666667,81,99,94,21,65,42,20,22,97,65,25,18,60,39,20,12,85,73,85,12,20,47,66,95,96,54,8,37,94,40,34,66,23,39,53,55,81,54,29,37,41,81,98,51,56,54,competitive,2,2,3,1,3,3,3,2,2,2,4,2,3,1,1,4,2,1,3,3,2,3,3,2,2,3,4,1,3,3,3,2,3,2,1,4,32
1309,1,swarm,Cobras,expertreasoner,35-44,f,5,computer science,retired,1,Canada,14,Canada,0,Spanish,Spanish,German,French,Spanish,German,Spanish,0,1,5,4,4,3,1,1,5,3,3,2,5,6,2,2,1,6,5,2,1,3,1,7,4,7,4,3,2,4,8,3,6,6,3,2,8,2,6,6,6,17,2,2,2,3,2,2,1,2,3,3,2,1,2,3,2,2,6,A,B,A,C,C,D,B,C,B,O,D,B,A,7,B,D,D,C,C,D,Q,Q,B,C,O,Q,O,3,5,5,47,yes,5,1,1,77,7,50,78,3,5,7,6,2,6,4,4,7,1,5,3,3,6,2,6,3,4.181818182,2,6,7,1,1,7,7,1,5,4,4,5,3,6,2,2,5,6,2,3,3,1,1,7,5,3,5,3.555555556,6,6,6,4,4,3,3,5,6,5,2,2,4,4,5,4.5,3.5,2.5,5.5,5,2,2,6,2,4,4,5,5,3,2,3,5,3,3,5,1,1,7,7,1,7,5,3,5,4.25,4.555555556,3.666666667,37,69,56,49,1,55,48,29,24,22,28,27,70,98,33,36,55,71,27,33,23,27,28,4,84,36,7,46,0,38,12,78,31,34,34,29,68,8,5,90,52,37,4,80,32,89,individualist,4,3,4,3,3,3,2,3,4,2,2,2,3,2,3,3,2,3,1,4,2,2,4,1,2,3,3,4,3,3,2,2,2,1,2,1,16
